,Body,Label
326," 
Top stories for Cgxer 
 
If the Boeing 777X has an engine failure halfway across the Pacific, will the
remaining one get it to its destination? Two engines are certainly cheaper than
four but are they safer?
Richard Bourne, Masters Engineer • Answered June 27

Not many flights actually go across the Pacific.

A lot of people do not understand the earth is round, the closest distance
between major cities in the Northern Hemisphere i...

Read more »

429.2K 1.6K 79
 
How difficult is reaching the E9 rank in the US military?
David Rosner, former US Navy Nuclear Submarines (Mid 80's) at United States Navy
• Answered July 6, 2020
I was in Submarines in the Mid-1980’s… The Chief of the Boat on my Sub was an
E-9 Torpedoman (TMCM(SS)) with 27 years in the Navy… (this was before they
changed the rank ti...

Read more »

45.8K 157 18

 
If Russia nukes London first like they promised today, what could England
possibly do to Russia in retaliation?
Tomaž Vargazon, Practicing atheist • Answered June 29

England could do very little, seeing as it hasn’t existed as an independent
nation for over 300 years.

Britain however could do a thing or two hundred.

Vanguard-class submari...

Read more »

909.6K 6.7K 409
 
Was Alexander aware of Rome? If so, did he have any plans for going to the
Italian Peninsula?
Jason Almendra, I took ""Greek & Latin Roots of English"" in college • Updated May
3

According to later Roman writers who might have embellished the fact. The Roman
Republic actually sent an embassy to the court of Alexander the Great. They
inquired what he...

Read more »

573.5K 2.2K 108
 
Why doesnt the F-35 have a name like Raptor, Phantom, Falcon…?
Asked in Military Aircraft • Answered by Erik Greer • March 20
I used to work at an Air National Guard base outside of Detroit. I believe that
some of the pilots in F-35 units across the country have come to call the
aircraft the “Pant...

Read more »

175.2K 299 35
 
I had negligent discharge in my apartment while fixing a jam bullet. I didn’t
report it. What happens if someone from a different apartment complex finds the
bullet?
Scott Dismukes, NRA Certified instructor - long time shooter and aficionado •
Updated April 26
What the hell were you doing with a jammed bullet in an apartment? Playing with
the gun? Playing with the gun with actual bullets in it? You get jammed
cartridges when you’...

Read more »

760.3K 4K 53
 
Why can’t the Marine Corps release my son ASAP if he is unable to adapt to
military life? Why does it take weeks to send him home if he is released from
the marine boot camp training?
Mark Trimble, works at Federal Railroad Administration • Updated May 12, 2018
Because the Marine Corps will not (and should not be expected to) go out of its
way to accommodate a recruit who has failed to fulfill his or her obligation. It
is perhaps ...

Read more »

445.7K 2K 203
 
My teenage son became legally emancipated by a judge without my permission. I am
very angry at him. What should I do?
Raymond Griffith, Married 38 yrs. Raised 4 children. Loves two grandchildren. •
Answered April 10
My teenage son became legally emancipated by a judge without my permission. I am
very angry at him. What should I do?

Hmmm. Who are you angry with? Your son? The judge? Both...

Read more »

1.2M 5.7K 251
 
Mahathir says that Malaysia should claim both Singapore and the Riau Islands of
Indonesia, as they are Tanah Melayu (Malay land). Should Malaysia indeed demand
that Singapore and the Riau Islands be given to Malaysia?
Wahyu Adi Pratama, lives in Jakarta (2017-present) • Answered June 21
Here’s the best answer for you.

NO.

And now answer me, why do you care so much about what a senile old man called Mr
Mahathir Muhammad, whose era has already been over, said?

...

Read more »

154.6K 288 52
 
As an adult, did Harry become as powerful as even the likes of Snape or
McGonagall?
Nathan Beard, Official Harry Potter fact-checker for fanfic writer group •
Answered September 14, 2021

As an adult, did Harry become as powerful as even the likes of Snape or
McGonagall?

Lol! I don’t know how so many people can read the Harry Potter series and keep
asking thi...

Read more »

440.8K 1.1K
 
Can you fail out of pilot training in the Navy?
Andy Burns, former Flight Instructor at United States Navy (2007-2011) •
Answered June 2
US Navy - yes. Most commonly it’s in the early stages of flight training,
Aviation Preflight Indoctrination (API) “ground school,” and Primary. The Navy
doesn’t really want...

Read more »

17.2K 110 9
 
In the military, what was the most savage verbal correction you witnessed?
Cody Alex, Field Artillery Officer at U.S. Army (2014-present) • Updated June 7,
2020
When I first commissioned I saw a fellow 2nd Lieutenant (O-1) try and chew out
our Sgt Major (E-9) for doing something not to the Lieutenant’s standards. Boy
was that a fir...

Read more »

138.5K 1.1K 101
Read more in your feed

Never miss a story. Designed for readers on the go.
 

 
Missing out on Quora emails? Be sure to add us to your primary inbox.
This email was sent by Quora (605 Castro Street, Mountain View, CA 94041).
If you don't want to receive this type of email in the future, please
unsubscribe.
https://www.quora.com",0
327,"Upgrade to Pro Now to Continue Limitless Meetings

Sign In
Best Upgrade Offers – Extended to July 31!

Savings Extended! Experience No Time Limit at Our Lowest Price

The time limit on your 1:1 Free Meetings recently changed to 40-minutes. With
Zoom Pro, your meetings won’t run out of time. Take advantage of our best
upgrade offers ever to lock in the lowest price. Plus, upgrade now and receive
one year of unlimited Whiteboard access for free – an offer you won’t find
anywhere else!
This is your last chance!
These offers expire on July 31.

Upgrade to Pro

Limited Time Offers
Pro Monthly
50% off
First 6 Months
+1 Year of Unlimited Whiteboards for
Free
Get Offer

Best Value
Pro Annual
40% off
First Year
+1 Year of Unlimited Whiteboards for
Free
Get Offer
Say Hello to Zoom Whiteboard

Where Teams Brainstorm, Plan, and Learn
Zoom Whiteboard is a blank digital canvas that reimagines the drawing board
with shapes, sticky notes, messages, and so much more. Join over a million
current Whiteboard users and take advantage of these offers to lock in
exclusive access to unlimited Whiteboards for the next year!
Explore Whiteboard 
Disclaimer

This offer is only available to new customers purchasing a Pro Annual or Pro
Monthly Plan Online. This offer is not available to customers with pre-existing
discounts. Maximum of 9 Monthly or Annual Licenses per Purchase. This coupon has
no cash value and can only be used for up to 9 Pro Monthly or Pro Annual
Licenses. Coupon must be redeemed by 7/31/22 at 11:59PM PT and will be effective
for 1 Annual billing cycle or 6 Monthly billing cycles. This cannot be combined,
exchanged, or used in conjunction with any other offer. Please note that
Federal, State and Local governments are not eligible for this promotion. These
fees are exclusive of taxes.

+1.888.799.9666
© 2022 Zoom - All Rights Reserved
Visit zoom.us
Zoom Video Communications, Inc
55 Almaden Blvd #600 San Jose, CA, 95113, US
You're receiving this email because you signed up for a Zoom account.
If you wish to be removed from our email list, unsubscribe.",0
328,"The Psalms are full of wisdom and encouragement. Today, we’ll unpack Psalm 25
with the NKJV Spirit-Filled Life Bible.

NKJV Spirit-Filled Life Bible View in browser

Unpacking Psalm 25

The Psalms are full of wisdom and encouragement. In this post, we’ll unpack
Psalm 25 with the NKJV Spirit-Filled Life Bible. It comes with all kinds of
helpful notes to make sure you don’t miss anything important while reading!

Continue Reading!

NKJV Spirit-Filled Life Bible, 3rd Ed.

Encounter the power of the word. Walk in the freedom God intends. Experience
the Holy Spirit. For the NKJV Spirit-Filled Life Bible, Jack Hayford, founding
pastor of The Church on the Way and chancellor of The King’s University,
assembled a team of respected, Spirit-led scholars to produce this resource of
solid biblical truth.

Features include:
* Word Wealth - More than 650 word studies (including over 100 new ones) shed
light on key terms, drawing important meaning from the original Greek and
Hebrew.
* Kingdom Dynamics - Dozens of biblical themes are addressed in notes by
Spirit-filled preachers, teachers, and writers, including many new
contributors for this edition
* Truth-In-Action – Handy, helpful thematic charts provide practical
application from every book of the Bible
* Detailed book introductions and outlines help you to learn each book’s
historical background and appreciate its teachings
* Verse-by-verse study notes explain each passage and illuminate your
understanding
* Includes a new full-color design with updated maps and charts, a full
concordance included in the NKJV Bible, and in-depth articles about the
Spirit-filled life

Regular Price: $39.99
Sale Price: $19.99

Buy Now!

Tony Evans Study Bible

Tony Evans is one of today’s most influential church leaders and has faithfully
studied and preached the gospel for over 50 years. He serves as senior pastor
of Oak Cliff Bible Fellowship in Dallas, TX and founder of The Urban
Alternative, a ministry which promotes a kingdom agenda philosophy to equip
people to live all of life underneath the comprehensive rule of God.

The Tony Evans Study Bible includes extensive study notes and other ancillary
resources to assist in both men’s and women’s Bible study that are carefully
crafted and curated by Dr. Tony Evans as General Editor and adapted from his
sermons, teachings, and writings. These features are strategically placed
alongside the biblical text to explain God’s Word in a fresh way. Applying
these truths will empower readers to have transformed lives and transfer the
values of the kingdom of God to others.

Regular Price: $49.99
Sale Price: $24.99

Buy Now!

Excellent Titles Starting at $7.99!

Treasury of Parallel New
Scripture Commentary on Matthew Henry
Knowledge the New Testament Commentary
Regular Price: $19.99 Regular Price: $19.99 Regular Price: $39.99
Sale Price: $7.99 Sale Price: $9.99 Sale Price: $17.99
Buy Now! Buy Now! Buy Now!

Save Up to 75% on Select Titles!

Browse Entire Sale

Discounts End July 18, 2022 at 11:59PM Pacific Time

Products and discounts listed above are available at OliveTree.com. Product and
Discount availability may vary for in-app purchases. All prices are listed in
USD and are exclusive of any applicable taxes. Some items not available for all
regions or platforms.

Copyright © 2022 Olive Tree Bible Software, All rights reserved.
You’ve received this email as a subscriber to the Olive Tree Newsletter.
Our mailing address is:
Olive Tree Bible Software
P.O. Box 48271
Spokane, WA 99228
United States

unsubscribe from this list",0
329,"Stories from your activity
Is [math]\pi ^ {\pi}[/math] rational or irrational?
Christian Valois, Master from Federal University of Rio Grande Do Sul
(1988)
Written Feb 10, 2019
I refer to the answers to the question Is [math]\pi^\pi+e^e[/math] an
irrational number?

It certainly an irrational number, because you will always have a successive
case to multiply. So, irrationa...

Read More »

To me, why does [math]\frac{\ln3}{\ln2}[/math] look like it's ""less irrational""
than π (or π³/17) even though they are both transcendental?
Steven M Block, Professor at Stanford University (1999-present)
Written Jun 23
It’s hard for anyone to say why you feel in any particular way about
some-or-other mathematical expression. When it comes to mathematics, how
something “looks” is not a ver...

Read More »

How do you identify 3 root 18 as rational or an irrational number?
John K Williamsson, Accredited (MS Educ) nerd who loves talking about
math
Written Dec 21, 2018
How do you identify whether [math]3\sqrt{18}[/math] is rational or irrational?

Can you simplify the number under the radical? Can you factor any perfect
squares out of that number? Is that radica...

Read More »

Can dogs distinguish rational from irrational acts?
Thomas Musselman, BA and then JD Modern Intellectual History & Harvard
Law School, Brown Universit...
Written Aug 3, 2019
They can draw deductions about what logic would dictate for outcomes even
without language due to knowledge of and brain set-ups designed to understand
the laws of physics.

Read More »

Is [math]\sqrt{2}^\sqrt{2}[/math] rational or irrational?
Jorge Sawyer, B.S. Mathematics & Physics, Lafayette College (2010)
Written Oct 25, 2015
It is irrational. In fact, it's a transcendental number. We know this from the
Gelfond–Schneider theorem, which states that: ... Read More »

Suppose a is rational and b is irrational. How do you show that a+b is
irrational?
Brett Schmidt
Written Oct 31, 2019
QUESTION:

Suppose a is rational and b is irrational. How do you show that a+b is
irrational.

ANSWER:

Since a is rational, there exists two (not necessarily distinct) integers ...

Read More »

Is [math]\sin(\text{irrational})[/math] rational?
Paul, Programmer by heart, engineer by title
Written Dec 1, 2017
It simply cannot be always true. The other answers have shown counterexamples
(which is a great way to prove my point), but here is a theoretical answer.

Let's restrict the ...

Read More »

Is [math]\sqrt{2500}[/math] rational or irrational?
Lucas Curtis, Science teacher (2001-present)
Written Oct 21, 2019
If a number can be expressed in lowest terms as [math]\dfrac{a}{b}[/math], such
that [math]a[/math] and [math]b[/math] are both perfect squares and [math]b\neq
0[/math], then [math]\sqrt{\dfrac{a}{b}}[/math] is rational. If a number is
irrational, or if either [math]a[/math] or [math]b[/math] is not a pe...

Read More »

Rationality: Is it irrational to vote?
Ryan Maloney, works at Brown University (2011-present)
Written Sep 12, 2014
To disagree with most of the responses here, I believe voting is usually
rational. While the odds of making a difference are low, the stakes are so high
that the expected v... Read More »

Is [math]\sqrt{0.4}[/math] rational or irrational?
Dave Williamson, works at Old-style Webmaster and Programmer
Written Jun 17, 2017
Let me ask you a question, but first, I’d like you to read the decimal value,
0.4, in words, and also read the same number out loud with an extra zero:

* 0.4 → four tenths
* 0.40...
Read More »
Search More on Quora
This email was sent by Quora (605 Castro Street, Mountain View, CA 94041). If
you don't want to receive this type of email in the future, please
unsubscribe.https://www.quora.com/",0
330,"Create designs that evoke digital glitch computer display effects

To view this email as a web page, go here.

----------------------------------------------------------------------------

Copyright ©2022 Casio Singapore, All rights reserved.
Newsletter exclusively for all G-SHOCK fans & members.

This email is delivered to customers who have agreed to receive notifications of
campaigns and events and other information about Casio products and services
with their CASIO ID.
This email is delivered from a send-only address.
Depending on the timing of the unsubscription procedure, the email may be
delivered several times due to system reasons. Thank you for your understanding.
Please refrain from re-delivering this email or posting it on a website.

Privacy Policy ┃Contact Us ┃ Unsubscribe",0
331,"
Thats-Insane · 116.8k followers
For things that are a little bit more wild, crazy, terrifying and incredible

Lina Chakroun, Influencers & Social Media Strategists at Koala
(2014-present)
Posted Jan 27
What did German soldiers think of Canadian soldiers?

The Canadian Army and the Waffen SS had a blood feud in WW2. After D-Day, the
Waffen SS would behave like they were in the Eastern Front. They would massacre
POWs and civil...

Read More »

Heather Monahan, works at Oxford, Oxfordshire, UK (2015-present)
Posted Jun 11
What is the craziest recently declassified secret in your country that you know
of?

Frogmen, the predecessors of Navy Seals, cleared obstacles about two days
before the battle of Iwo Jima, and slept around coral reefs to survive, using
just snorkels, masks...

Read More »

Lina Chakroun, Influencers & Social Media Strategists at Koala
(2014-present)
Posted Apr 16
When the president goes out to eat, who pays for the food?

When the former President Barack Obama visited Hanoi in 2015, he had the Secret
Service scout a few local restaurants and finally chose a noodle shop (Bún Chả)
to eat with ...

Read More »
Read more in Thats-Insane
This email was sent by Quora (605 Castro Street, Mountain View, CA 94041). You
were sent this email because you might like Thats-Insane. If you don't want
these updates anymore, you can mute Thats-Insane or
unsubscribehttps://www.quora.com/",0
332,"
GOGOPICKS

Energy & Green Tech
ENGWE X26: Easily Conquers All Terrain
62Mile Longest Range
CHECK IT OUT FOLLOW

Just For You: Tech

Philips Screeneo U4 - Ultra Short
Throw Projector
CHECK IT OUT FOLLOW

Exclusive Perk: Pamu Slide 2
CLAIM YOURS FOLLOW

GOGOPICKS

Exclusive Perk: CheerTok:
All-in-one Pocket Touchpad
CLAIM YOURS FOLLOW

SuperMini GO: Versatile Stylish
Wireless Powerbank
CHECK IT OUT FOLLOW

Rokid Air: AR Glasses with Voice
Control AI
CHECK IT OUT FOLLOW

GPD WIN Max 2 Handheld Gaming PC 4G
LTE AMD 6800U
CHECK IT OUT FOLLOW

GOGOPICKS

Fashion & Wearables
Get a Custom Tailored Billionaire Suit - for 800% Below Retail Price
CHECK IT OUT FOLLOW

Kingsmith WR1: Meet The Most
Compact Water Rower
CHECK IT OUT FOLLOW

GOGOPICKS

Altis: The World’s First AI
Personal Trainer
CHECK IT OUT FOLLOW

Get the latest from our blog. Whatever the Indiegogo project, there's always a
gripping story behind it. Our blog highlights the stories behind the perks —
from a day in the life of our campaigners to exclusive talks with our makers.

Add blog updates in your preferences »

You can always visit our Help Center for tips and resources or contact User
Operations with questions. We’ll respond within 24 hours!

Manage your email preferences | Unsubscribe | View in browser
Indiegogo
2261 Market Street #4731, San Francisco, CA 94114
© 2022 Indiegogo, All rights reserved
GOGOPICKS denotes a sponsored placement that was chosen by Indiegogo in
partnership with our top campaigners. All statements on campaigns and
newsletters are user-generated content that Indiegogo does not endorse.",0
333,"Download OCBC Pay Anyone™ today.

Be rewarded with
OCBC Pay Anyone™

Get a S$4 Grab e-Voucher when you download OCBC Pay Anyone™ and perform your
first eligible transaction with the app today. It's that simple!

Make payments, explore exclusive dining, shopping and travel deals, plus
cardless cash withdrawals at OCBC ATMs – all in one app! Promotion valid
till 31 July 2022. Terms and conditions apply.

Find out more via:

THE ALL-IN-ONE APP FOR A SEAMLESS LIFESTYLE

Cardless cash withdrawals
Forgot your ATM card? You can always make cash withdrawals using your
phone at any OCBC ATM islandwide.

Pay merchants with a scan or transfer
Why fumble for cash when you can just scan? Pay for your purchases easily
with a scan of the merchant’s QR code, or make PayNow transfers via their
Unique Entity Number (UEN).

Get the most out of your daily spend
All the deals and perks you need, specially curated for you in one place.
Stretch your dollar and pamper yourself with exclusive OCBC Pay Anyone™
deals.

Get a S$4 Grab e-Voucher with OCBC PAY ANYONE™

Perform an eligible transaction with the app this month to receive a
S$4 Grab e-Voucher.

For illustration purposes only.

Enjoy greater convenience today

Download OCBC Pay Anyone™ on the Apple App Store, Google Play Store or
Huawei AppGallery.

Terms and conditions
To view the terms and conditions governing the OCBC Pay Anyone™ Acquisition
Campaign June to August 2022, visit the OCBC Pay Anyone™ webpage > ‘Not on OCBC
Pay Anyone™ yet?’ section > Terms and conditions apply.

STACK Marketplace Voucher is issued by Option Gift Pte Ltd which owns the
registered trademark UNIQGIFT. Accordingly, even if this voucher incorporates
the “STACK” mark, logo and/or other marks and logos of OCBC, OCBC is not
responsible for any issue that arises in connection with the redemption and/or
use of this voucher. OCBC/STACK shall not be responsible or held liable for any
loss, injury, damage or harm suffered or incurred by or in connection with the
redemption or use of the voucher by any person.

Apple, the Apple logo and App Store are trademarks of Apple Inc.

Google Play and the Google Play logo are trademarks of Google LLC.

HUAWEI, the HUAWEI logo and the AppGallery logo are trademarks of Huawei
Technologies Co., Ltd.

© Copyright 2022 - OCBC Bank | All rights reserved.
For enquiries, kindly contact our Customer Service Hotline at OCBC Bank's
website > Contact us.

Want to change how you receive these emails? Update your communication
preferences by logging onto OCBC’s Internet Banking website. Navigate to
Customer service > Change personal details > Your preferred way to receive
marketing updates. You may also update your preferences by using the Marketing
Consent Update form available at OCBC Bank’s website.

Do allow us to warn you against phishing attempts involving emails that claim to
be from OCBC Bank. We will not send you any emails with links. Enter your login
credentials (Access Code, PIN or One time Password) only into the official OCBC
Digital mobile banking app or OCBC Pay Anyone™ app, or after accessing the
official OCBC website (always type out the URL to do this).
",0
334,"
Human Psychology Facts · 838.8k followers
Human Psychology is the science of mind and human behavior

Maria Garcia, BS from Oxford, Oxfordshire, UK
Posted Mar 20
What is the most badass thing a private has said to a general?

Some years ago a good friend’s son served in the 101 Airborne assigned to a
remote firebase at Not The End Of The World But You Can See It From There,
Afghanistan. They wen...

Read More »

Gill John, Teacher
Posted Apr 18
What do you think was the ugliest/most brutal celebrity breakup ever?

When Brendan Fraser divorced his wife Afton Smith in 2009, Fraser got
completely and utterly ruined by the settlement. It was during a time when his
roles had dried up, his...

Read More »

Asghar Ali, former Self Employed
Posted Feb 1
What is an unspoken rule of using the ladies' room?

1. Whatever you see in the ladies’ room remains in the ladies’ room. It
doesn’t matter what it is.
2. When a pregnant woman enters the ladies’ room, all queues become null and
voi...
Read More »
Read more in Human Psychology Facts
This email was sent by Quora (605 Castro Street, Mountain View, CA 94041). You
were sent this email because you might like Human Psychology Facts. If you don't
want these updates anymore, you can mute Human Psychology Facts or
unsubscribehttps://www.quora.com/",0
335,"With radio-controlled calibration and smartphone pairing via Bluetooth®

To view this email as a web page, go here.

----------------------------------------------------------------------------

Copyright © 2022 Casio Singapore, All rights reserved.
Newsletter exclusively for all G-SHOCK fans & members.

This email is delivered to customers who have agreed to receive notifications of
campaigns and events and other information about Casio products and services
with their CASIO ID.
This email is delivered from a send-only address.
Depending on the timing of the unsubscription procedure, the email may be
delivered several times due to system reasons. Thank you for your understanding.
Please refrain from re-delivering this email or posting it on a website.

Privacy Policy ┃Contact Us ┃ Unsubscribe",0
336," 
Top stories for Cgxer 
 
Do army generals carry weapons?
John Scales, former Brigadier General at U.S. Army (1970-2002) • Answered June
29
I was promoted to brigadier general in 1997. At that time I was issued a 9mm M9
Beretta pistol (with black holster and GO leather belt, plus star license plate
and flag wit...

Read more »

37.3K 576 40
 
Is Delta Force overrated?
Bob Mayer, West Point, Infantry, Special Forces • Answered June 24, 2017
No one can do it all.

SEALs are trained for water. Afghanistan is a land-locked country. Go figure.

You have no idea what Delta is doing because they don’t do media. They don...

Read more »

242.1K 662 54

 
My father needs a kidney and my mother wants me to donate my kidney, but I am
only 20 years old. What should I do?
Kelly Schweighsr, I Was A Teenager, Once • Updated May 12
Agree to get tested for compatibility, then tell the doctor that tests you that
you do not wish to donate (if, in fact, you do not want to undergo major
surgery). The docto...

Read more »

677K 5.1K 152
 
Mahathir says that Malaysia should claim both Singapore and the Riau Islands of
Indonesia, as they are Tanah Melayu (Malay land). Should Malaysia indeed demand
that Singapore and the Riau Islands be given to Malaysia?
Wahyu Adi Pratama, lives in Jakarta (2017-present) • Answered June 21
Here’s the best answer for you.

NO.

And now answer me, why do you care so much about what a senile old man called Mr
Mahathir Muhammad, whose era has already been over, said?

...

Read more »

159.1K 289 52
 
As a prison inmate, what was the most brutal thing you’ve seen happen while
incarcerated?
Jason Davis, knows English • Answered June 15
Coming back from lunch, we had a few minutes before going back to the tiers for
lock down. A friend was sitting outside having a smoke when a guy just walks up
to him and a...

Read more »

2M 239 50
 
Can an F-18 Super Hornet pilot switch to the F-14 Tomcat fighter without
changing his flight suit?
David Tussey, Former Navy pilot (A-7E). • Answered June 20
Theoretically yes.

If you’re referring to the recent Top Gun II movie, could Tom Cruise jump into
an F-14 with the flight gear he was wearing while flying the F/A-18, the an...

Read more »

20.4K 147 13
 
What kind of lies do U.S Army recruiters say?
Thomas Adams, former Infantry Rifleman at U.S. Army • Answered April 7, 2018
Way back when I went down to join the Air Force their recruiter was at lunch, so
was the Navy guy. But the Army recruiter was eating a sandwich at his desk. If
he had gone ...

Read more »

367.3K 1.1K 76
 
Did Bree Olson get HIV from Charlie Sheen?
Ron Richards, studied at California State University, Los Angeles (1968) •
Updated June 19

Original question: “Did Bree Olson get HIV from Charlie Sheen?” Although she was
with him intimately for two months, from February 2011 through April 2011, when
he was HIV ...

Read more »

4.7M 636 112
 
What physique will a kettlebell give you?
Dessen Hillman, S.M.Arch S Architecture & Urban Design, Massachusetts Institute
of Technology (2... • Answered June 14

As an illustration, here is what I look like after two years of exclusively
training ONLY with kettlebells and bodyweight.

Mind you, I am not a fitness professional. I work ...

Read more »

488.4K 701 29
 
How many wives can you have in Thailand?
Arkaneh Urairat, A Thai who knows Thailand well enough • Answered May 19

That’s an interesting question. It requires having certain knowledge of the Thai
mindset to answer, although a short answer is ONE wife.

But from the history of Siam, the Si...

Read more »

530.7K 427 31
 
What is Millie Bobby Brown's serious problem?
Anderson Dourado, Movie Appreciator • Updated 16h ago

Actress Millie Bobby Brown, known for the iconic character of Eleven, in the
series Stranger Things, recently gave an interview to British Glamour.

In the chat, she confesse...

Read more »

4.7M 1.9K 104
 
How often do soldiers return home to find no one there?
Richard McKay, former Retired CPA - Big 8 - CVA - MBA - MAFF at
PricewaterhouseCoopers • Answered June 30

My brother did over 25 years of active duty in the Navy and was on five extended
sea deployments. In 1983, I met his destroyer at Pearl Harbor and rode back with
him to San...

Read more »

104.5K 2.6K 114
Read more in your feed

Never miss a story. Designed for readers on the go.
 

 
Missing out on Quora emails? Be sure to add us to your primary inbox.
This email was sent by Quora (605 Castro Street, Mountain View, CA 94041).
If you don't want to receive this type of email in the future, please
unsubscribe.
https://www.quora.com",0
337,"Dear All,
Good day.

Attached Order of Worship for this Sunday (220717) 9am English Service for your
information.

For scripture readers, attached please find a copy of the text for this Sunday's
Scripture reading. You may read from the bible (NIV 1984 version) placed at the
pulpit or refer to this.
Thank you.
--
Blessings,
Carmen Toh
""See what great love the Father has lavished on us, that we should be called
children of God! And that is what we are!"" - 1 John 3: 1

------ Attachment 220717 Scripture Reading Luke 10; 38-42.docx -----
﻿SCRIPTURE READING (17 July 2022) 
Luke 10 : 38 – 42 

38 As Jesus and his disciples were on their way, he came to a village where a woman named Martha opened her home to him. 
39 She had a sister called Mary, who sat at the Lord's feet listening to what he said. 
40 But Martha was distracted by all the preparations that had to be made. She came to him and asked, ""Lord, don't you care that my sister has left me to do the work by myself? Tell her to help me!"" 
41 ""Martha, Martha,"" the Lord answered, ""you are worried and upset about many things, 
42 but only one thing is needed. Mary has chosen what is better, and it will not be taken away from her.""
------ End of attachment -----",0
338,"
Hey, charizard590! Dream is live!

PLAYING -> MINECRAFT -> MINIGAMES -> new merch dream.shop

Streaming Minecraft

Watch Now

Or click this link: https://www.twitch.tv/dream

You're receiving this email because you're a valued member of the Twitch
community.
To stop receiving emails about dream, click here.
To stop receiving emails when someone you follow goes live, click here.
To report this as offensive content, click here.
© 2022 Twitch. All Rights Reserved.
350 Bush Street, 2nd Floor, San Francisco, CA, 94104 - USA",0
339,"ORDER ONLINE

Legal Stuff: Domino's Piece of the Pie Rewards® program is open only to US
residents 13+ with a Pizza Profile account who order from participating Domino's
locations. Point redemption only valid online toward a free medium 2-topping
pizza at participating locations. Only one order of $10 or more excluding
gratuities and donations per calendar day can earn points. For complete details
visit dominos.com/rewards.

Any delivery charge is not a tip paid to your driver. Please reward your driver
for awesomeness. Drivers carry less than $20. You must select this limited time
offer. Minimum purchase required for delivery. Delivery charge and tax may
apply. Prices, participation, delivery area and charges may vary. Prices and
coupons may vary in Alaska and Hawaii. Store hours may vary. Returned checks,
along with the state's maximum allowable returned check fee, may be
electronically presented to your bank. ©2022 Domino's IP Holder LLC. Domino's®,
Domino's Pizza® and the modular logo are registered trademarks of Domino's IP
Holder LLC.

Domino's email coupons are linked directly to your nearest Domino's store. If
you have moved or would like to receive email coupons from a different store,
please visit our Email & Text Offers page. Simply enter the new street address
and the same email address you used to subscribe to Domino's emails, then
click 'SIGN ME UP.'

Outside the U.S. and would like to unsubscribe? click here.

To unsubscribe within the U.S., please click here.

This message was sent to caleb2411@gmail.com

Domino's Pizza LLC
30 Frank Lloyd Wright Dr.
Ann Arbor, MI 48106

Questions? Contact Domino's Customer Service.

View in browser

",0
340,"Join us on ...

Bachelor of Science in Marketing

Build the foundation of marketing theory and skill through immersive,
interactive experiences while engaging with fellow students and academic staff
from across the world. Gain the knowledge and experience necessary to succeed in
management, strategy, design, and analyst roles as you build the leadership and
interpersonal skills employers are looking for. Upon graduating the programme,
you’ll be ready to bring demonstrable, transferable expertise to any business
sector.

The next deadline to apply is: Monday, September 12
Get started

BSc Marketing Admissions Webinar with Coursera
Discover how you can launch your marketing career with University of London's
Bachelor of Science in Marketing degree!

Join us at Coursera's Admissions Webinar on Tuesday, July 19th, 2022! You will
hear more about the benefits of studying this programme, the subject areas you
will cover and how to apply.

This will be followed by a Q&A session with Coursera Enrolment Counsellors where
you will have the opportunity to have your questions answered.

Save your spot today!
Date: Tuesday, Time: 11:00 AM London Time
July 19, 2022
Sign up to attend

About the BSc Marketing
Career-focussed curriculum

Gain the knowledge and experience necessary to succeed in marketing management,
strategy, design, and analyst roles as you build the leadership and
interpersonal skills employers are looking for.
Quality teaching

Gain an internationally recognised marketing degree from the University of
London. On-campus graduates from Royal Holloway’s School of Business and
Management have gone on to work at international companies, including Versace,
Barclays, Nissan, Deloitte and Goldman Sachs.
Affordable Excellence

Fees are structured to take account of your geographic location; pay-as-you-go
each time you take a module.

Help | Coursera for Business | Privacy Notice | Unsubscribe

© 2022 Coursera Inc. All rights reserved. Coursera and the Coursera logo are
registered trademarks of Coursera, Inc. All other trademarks are property of
their respective owners. Log in to manage all your notification preferences in
Email Settings.

Coursera | 381 East Evelyn Ave, Mountain View, CA 94041 USA",0
341,"
Hey, charizard590! Dream is live!

PLAYING -> MINECRAFT -> MINIGAMES -> new merch dream.shop

Streaming Minecraft

Watch Now

Or click this link: https://www.twitch.tv/dream

You're receiving this email because you're a valued member of the Twitch
community.
To stop receiving emails about dream, click here.
To stop receiving emails when someone you follow goes live, click here.
To report this as offensive content, click here.
© 2022 Twitch. All Rights Reserved.
350 Bush Street, 2nd Floor, San Francisco, CA, 94104 - USA",0
